signal_id,label,anomaly_type,sample_000,sample_001,sample_002,sample_003,sample_004,sample_005,sample_006,sample_007,sample_008,sample_009,sample_010,sample_011,sample_012,sample_013,sample_014,sample_015,sample_016,sample_017,sample_018,sample_019,sample_020,sample_021,sample_022,sample_023,sample_024,sample_025,sample_026,sample_027,sample_028,sample_029,sample_030,sample_031,sample_032,sample_033,sample_034,sample_035,sample_036,sample_037,sample_038,sample_039,sample_040,sample_041,sample_042,sample_043,sample_044,sample_045,sample_046,sample_047,sample_048,sample_049,sample_050,sample_051,sample_052,sample_053,sample_054,sample_055,sample_056,sample_057,sample_058,sample_059,sample_060,sample_061,sample_062,sample_063,sample_064,sample_065,sample_066,sample_067,sample_068,sample_069,sample_070,sample_071,sample_072,sample_073,sample_074,sample_075,sample_076,sample_077,sample_078,sample_079,sample_080,sample_081,sample_082,sample_083,sample_084,sample_085,sample_086,sample_087,sample_088,sample_089,sample_090,sample_091,sample_092,sample_093,sample_094,sample_095,sample_096,sample_097,sample_098,sample_099,sample_100,sample_101,sample_102,sample_103,sample_104,sample_105,sample_106,sample_107,sample_108,sample_109,sample_110,sample_111,sample_112,sample_113,sample_114,sample_115,sample_116,sample_117,sample_118,sample_119,sample_120,sample_121,sample_122,sample_123,sample_124,sample_125,sample_126,sample_127,sample_128,sample_129,sample_130,sample_131,sample_132,sample_133,sample_134,sample_135,sample_136,sample_137,sample_138,sample_139
ECG_0127,0,normal,-0.024255954,0.020015232,0.025377404,0.10658044,0.17073976,0.14363989,0.081823595,0.1586615,0.14016466,0.10155976,0.12711926,0.11920134,0.04482317,-0.014897742,-0.057004448,-0.046221692,-0.056923404,-0.08812445,-0.10611036,-0.0727208,-0.07034392,-0.06286463,-0.019722704,-0.031365145,-0.006093868,0.05284274,0.09312106,0.08951065,0.17028688,0.24891436,0.26115474,0.26587954,0.25866696,0.2947805,0.20878279,0.194412,0.23420703,0.17363966,0.12108981,0.12318983,0.056878034,0.0074144024,-0.030571196,-0.030451436,-0.06639059,-0.055193264,-0.13199897,-0.14859128,-0.10502929,-0.11984634,-0.1385225,-0.17549238,-0.13103692,-0.107383795,-0.031046329,0.01727785,0.18041745,0.23772968,0.4683596,0.78996104,1.104842,1.2829206,1.4730791,1.5257427,1.4241575,1.1768014,0.8020742,0.52589923,0.28175667,0.16831106,0.092390195,0.0186594,-0.062755205,-0.11601842,-0.10973472,-0.07905689,-0.13444564,-0.17011751,-0.11096127,-0.08466401,-0.099405326,0.00031336857,0.05186843,0.13941912,0.09239262,0.20294929,0.2567544,0.28630123,0.2780874,0.30714738,0.364954,0.3790941,0.36501974,0.41708595,0.35442117,0.29013684,0.31428114,0.30444065,0.26591706,0.22964375,0.22849251,0.11608293,0.106019065,0.13895956,0.0131688,0.05654837,0.0876929,0.0865266,0.07534406,0.086880706,0.050093967,0.14040877,0.082475044,0.10332299,0.1664626,0.15410218,0.184665,0.19545251,0.23373638,0.18472587,0.1379707,0.15553394,0.0836609,0.10511911,0.045842286,0.020684063,-0.07977984,-0.12706129,-0.13433768,-0.061833497,-0.16752446,-0.123042524,-0.16869733,-0.15337425,-0.13674507,-0.06838404,-0.07643477,-0.05388733,0.005339703,-0.018961351
ECG_0128,0,normal,0.03205058,0.060654007,0.09221741,0.08944429,0.10476702,0.10959448,0.122389644,0.122583225,0.15700926,0.12774004,0.12945256,0.10744486,0.033085294,0.001721186,-0.0035140922,-0.04950476,-0.078670666,-0.021773672,-0.13161254,-0.029065853,-0.07556241,-0.039265286,-0.018167354,0.0068328525,0.07659786,0.03604025,0.106168784,0.12546392,0.13577154,0.19593161,0.29330555,0.24492002,0.3142239,0.31388837,0.33044174,0.2805216,0.27122214,0.18256654,0.148075,0.11547727,0.07003391,0.03703006,0.017954836,-0.054072455,-0.113893785,-0.0897871,-0.14408043,-0.157055,-0.1525009,-0.16058004,-0.10956818,-0.13366425,-0.07186779,-0.069580466,-0.034795754,0.037274696,0.0935814,0.29501513,0.5286755,0.8123477,1.0486337,1.3149652,1.5090368,1.5751907,1.3901055,1.0969278,0.77092093,0.510499,0.2843161,0.1773834,0.07691063,-0.050518278,-0.039290205,-0.07133976,-0.14537106,-0.12299505,-0.11220553,-0.110757574,-0.15147723,-0.07235776,-0.025678437,0.040740073,0.016624555,0.067258745,0.12609793,0.18977012,0.23065986,0.28884184,0.27453586,0.35100082,0.33977163,0.37208873,0.43304318,0.33638954,0.3580597,0.3087085,0.32559487,0.3214794,0.26074788,0.2161156,0.22352491,0.15944171,0.1433173,0.114065655,-0.014097916,0.055859137,0.018483035,0.025226604,0.09977815,0.055073358,0.13810171,0.056982808,0.08596677,0.1604059,0.14458524,0.17811243,0.17509489,0.1782522,0.171266,0.17709893,0.17577589,0.18367195,0.10253815,0.065915294,0.028229604,0.052761264,-0.005650476,-0.11650993,-0.14758857,-0.13910836,-0.12617545,-0.14601593,-0.13399674,-0.15143666,-0.09348089,-0.09453405,-0.09164264,-0.031078141,-0.083028436,-0.0025176867
ECG_0129,0,normal,0.0041256608,0.051676024,0.014065447,0.08628258,0.12990029,0.15000406,0.18218902,0.17293878,0.14417845,0.15483935,0.11046964,0.097211614,0.08872204,0.03305522,0.01420541,0.0025881233,-0.030893356,-0.035640128,-0.015758447,-0.06866995,-0.09806748,-0.053497743,-0.030152785,0.006729398,0.0715934,0.017989406,0.15627527,0.20656183,0.20369606,0.23353289,0.22987978,0.25031373,0.275657,0.27032012,0.26220912,0.24215686,0.22742988,0.19641097,0.110494696,0.13160013,0.12578964,0.031741366,0.040373757,-0.067616776,-0.073457934,-0.11993042,-0.08191965,-0.0901625,-0.15119419,-0.1142839,-0.09335066,-0.12964956,-0.102788724,-0.05375249,-0.05741602,0.03583101,0.19661391,0.2698724,0.52881455,0.7983363,1.0842859,1.3671843,1.5777199,1.5502586,1.4047707,1.1681945,0.80582684,0.49961123,0.35991305,0.15341052,0.07334233,-0.041891098,-0.050229397,-0.12377045,-0.10806844,-0.13991818,-0.14875975,-0.12474831,-0.16896272,-0.11109031,-0.021293959,0.0037822402,0.0044626826,0.10005855,0.106017545,0.20269255,0.22428015,0.2609589,0.30555955,0.41588104,0.33927405,0.3831855,0.4052438,0.34946445,0.31861597,0.3289149,0.34378675,0.27977234,0.24872504,0.24694015,0.15948255,0.14686398,0.073315084,0.102229506,0.07907451,0.08202529,0.016467586,0.044349484,0.01718646,0.058934327,0.1257783,0.08959088,0.0774993,0.117139,0.106497824,0.13001943,0.19859369,0.139141,0.18976295,0.17248641,0.1405809,0.14205979,0.08048368,0.102949776,0.022953242,-0.0029232583,-0.041520752,-0.038854722,-0.07296163,-0.19285765,-0.12545253,-0.19734961,-0.15967974,-0.14941858,-0.1459652,-0.102672815,-0.07236764,-0.0886423,-0.05785516,-0.0010445318
ECG_0130,0,normal,-0.04631167,0.01930559,0.10596276,0.04890577,0.10768294,0.11792016,0.20676315,0.13395779,0.1316095,0.10366719,0.116790205,0.100913405,0.03830338,0.064075924,0.011477627,-0.0006941616,-0.062102366,-0.06534875,-0.09200479,-0.04602734,-0.08074077,-0.068589814,-0.057964597,-0.027154831,0.03387457,0.09310038,0.090323396,0.15484671,0.19217902,0.22651975,0.18590423,0.22238204,0.21374309,0.25230008,0.21355863,0.20846957,0.16464977,0.16071442,0.10750205,0.12936935,0.08440888,0.037047047,-0.013668899,-0.10122852,-0.08631126,-0.123539366,-0.11587806,-0.12078558,-0.13847932,-0.11152459,-0.15991887,-0.14695528,-0.07554492,-0.07077446,-0.039549846,0.08792372,0.14966221,0.27915648,0.48262146,0.82241756,1.0954088,1.3612702,1.5454297,1.5600533,1.3999723,1.1466879,0.8280504,0.54766536,0.2849135,0.20362549,0.009524005,-0.0097398935,-0.1019882,-0.093806334,-0.12711944,-0.11640781,-0.112177394,-0.14434464,-0.10104343,-0.034483008,-0.08413433,-0.032269366,0.06251093,0.08594898,0.13689858,0.21170272,0.20392726,0.25513253,0.2890122,0.3286491,0.40222377,0.32535636,0.3459762,0.33736634,0.40849453,0.32851586,0.31120265,0.2415934,0.24778663,0.24561271,0.19126156,0.14629072,0.07178375,0.08276937,0.07659674,0.028404456,0.070472,0.07665817,0.03968111,0.08809249,0.07803247,0.13362761,0.17950141,0.10472541,0.17791091,0.20804155,0.14934368,0.16527587,0.16280177,0.16773069,0.14583577,0.12929076,0.13375318,0.02085009,0.014686648,0.02876559,-0.009776939,-0.0912952,-0.07250389,-0.07440061,-0.13455062,-0.17525065,-0.12319147,-0.09448199,-0.16198766,-0.11651982,-0.061265267,-0.06197756,-0.08598014,0.013337086
ECG_0131,0,normal,-0.029363967,-0.0045067472,0.013687987,0.12980701,0.09284513,0.14568928,0.16397375,0.15494819,0.15490095,0.14602157,0.12065348,0.070003614,0.03939786,0.031264797,-0.00043920212,-0.013371548,-0.019208798,-0.06232712,-0.109938405,-0.15519246,-0.10729682,-0.10918714,-0.06612851,-0.004407613,0.029274624,0.12425808,0.12535259,0.20832436,0.20810811,0.24834004,0.22636205,0.21788874,0.24124964,0.25095746,0.22174306,0.19332252,0.21298331,0.14264959,0.0952204,0.0729695,0.06300138,0.002812594,-0.011453338,-0.022084588,-0.055331767,-0.12052044,-0.16241454,-0.1566455,-0.12854895,-0.12273985,-0.13228275,-0.09261892,-0.054805208,-0.090257786,0.012457015,0.024711598,0.16292576,0.30612996,0.44388804,0.7536354,1.0525602,1.3070732,1.5515208,1.5957139,1.375746,1.1457933,0.8590479,0.53726864,0.30610323,0.14194423,0.062661074,0.007219599,-0.04803104,-0.07803858,-0.11151672,-0.16826913,-0.09549864,-0.15419339,-0.081579424,-0.053621136,-0.07897934,-0.024881775,0.10033253,0.081237875,0.09575752,0.20506002,0.20456907,0.21309687,0.32388455,0.31159666,0.37167373,0.35200804,0.4030189,0.38384178,0.28876746,0.35840824,0.3123109,0.33253396,0.26751444,0.2423018,0.16235663,0.12582462,0.11796084,0.08178945,0.112329565,0.05355963,0.014080617,0.025278684,0.0844921,0.061299805,0.074703306,0.13101909,0.091033995,0.070480086,0.12924038,0.17615528,0.17097874,0.1357166,0.21087487,0.17661904,0.16819717,0.1478276,0.0696578,0.08681081,0.071127065,0.042877056,-0.0047223233,-0.04414504,-0.1414176,-0.11465466,-0.16177705,-0.10654678,-0.11552871,-0.17468922,-0.1367828,-0.110242106,-0.0669462,-0.11570687,-0.09984992,0.00117901
ECG_0132,0,normal,-0.07594221,0.038372103,0.08328666,0.13117719,0.09920942,0.14052464,0.16615042,0.11482202,0.17346427,0.1428204,0.09834716,0.09704982,0.06069794,0.05781646,-0.0074680834,-0.019438425,-0.07088625,-0.10077957,-0.08046591,-0.11666082,-0.06021129,-0.051085457,-0.06717077,-0.00526251,0.0036519119,0.020383367,0.092943385,0.14953983,0.2022962,0.22025324,0.26435935,0.22068904,0.24341747,0.30064455,0.18265542,0.20979817,0.16833337,0.16694956,0.12819174,0.124696754,0.077697664,-0.0066283597,-0.022255503,-0.040101428,-0.05038363,-0.02770698,-0.102212414,-0.1697518,-0.15103365,-0.14398645,-0.15845118,-0.11455426,-0.17482258,-0.05916646,-0.046431504,0.029236926,0.17630199,0.24702728,0.5113814,0.8064399,1.094309,1.3121089,1.5656533,1.5273101,1.3676499,1.1108541,0.80304474,0.4953133,0.31181115,0.13139787,0.066660956,-0.0034933574,-0.013115104,-0.097211465,-0.13407813,-0.16457276,-0.056629825,-0.09579139,-0.12093359,-0.025498582,-0.004081512,-0.047186077,0.014084045,0.07965259,0.10026138,0.17813626,0.24910818,0.22951476,0.31708148,0.37415013,0.37404472,0.37412027,0.36175972,0.40326208,0.3311361,0.35423163,0.3217683,0.32380077,0.23817575,0.20468499,0.1464169,0.16264518,0.10601584,0.06674571,0.049184807,0.074272364,0.017736454,0.019681133,0.08243141,0.06133391,0.10998801,0.08843279,0.11844312,0.14222436,0.19644496,0.20806879,0.2130612,0.16366492,0.1507882,0.19453788,0.19782953,0.17012386,0.109005004,0.099558696,0.06626508,0.013136032,-0.020589015,-0.056593068,-0.112937845,-0.1347882,-0.15412453,-0.19298893,-0.1451543,-0.14739056,-0.11254453,-0.07987587,-0.054241106,-0.02288436,-0.05627368,-0.042924225
ECG_0133,0,normal,0.027922599,0.075078934,0.1122002,0.10864467,0.057985347,0.14665747,0.16326834,0.18765587,0.18889269,0.16187914,0.09889218,0.061934877,0.08089681,0.010641789,0.047599833,-0.07738791,-0.035251703,-0.063058235,-0.0918149,-0.11751127,-0.14608198,-0.084795296,-0.059633832,0.021676177,0.0032572397,0.08209587,0.07209294,0.16545677,0.11952292,0.27862772,0.2328971,0.166289,0.23318595,0.22504368,0.22091329,0.21241756,0.18059966,0.14831915,0.10646467,0.13128577,0.106066115,0.024902953,-0.0051397406,-0.07388784,-0.070434436,-0.09379675,-0.12987825,-0.12749454,-0.13895704,-0.18103993,-0.10707803,-0.13489139,-0.056414124,-0.063148335,0.026988111,0.06778616,0.13914599,0.2631796,0.48215276,0.79861325,1.0934926,1.3428638,1.5501331,1.5348139,1.4086465,1.0909045,0.84449327,0.5460485,0.3427897,0.17863779,0.043985702,-0.023982458,-0.008394256,-0.09957953,-0.087527625,-0.1319221,-0.17828661,-0.1524748,-0.08798337,-0.055259284,-0.03248998,0.027730733,0.048426095,0.060365297,0.150193,0.18612188,0.21048258,0.28488818,0.31067255,0.32094517,0.35670212,0.41879576,0.4232294,0.38398117,0.36816174,0.30395648,0.3725838,0.3211227,0.27821675,0.15137514,0.18490052,0.14571278,0.13921478,0.07907701,0.06523799,0.07674159,0.027617918,0.032884832,0.06134037,0.1064721,0.10557875,0.13147558,0.1203764,0.18238772,0.1025909,0.2295598,0.24301685,0.19622798,0.20536096,0.17057413,0.15023968,0.116913185,0.10714316,0.09440245,0.056499965,0.06826584,-0.023351986,-0.10420379,-0.03996563,-0.15083525,-0.14986154,-0.13685952,-0.13692483,-0.1895365,-0.15779762,-0.16212086,-0.075318545,-0.029936926,-0.070216395,0.029904353
ECG_0134,0,normal,0.027923655,0.013842807,0.006043056,0.061957106,0.10002874,0.18193932,0.14305604,0.11988878,0.15043928,0.09572971,0.13194075,0.06347848,0.039902262,0.045679003,0.05585273,0.03968249,-0.083454266,-0.09054247,-0.07014593,-0.054694105,-0.1491512,-0.06623233,-0.05883163,-0.069396555,-0.013372124,0.05147952,0.11262459,0.18129241,0.19728437,0.24419503,0.23793085,0.22897564,0.24920593,0.27217907,0.2715647,0.21892056,0.17260472,0.18288125,0.15556459,0.14361367,0.049669158,0.012506249,0.018074164,-0.052320924,-0.086055584,-0.063071474,-0.16442646,-0.0776907,-0.16659735,-0.12341389,-0.14613344,-0.120521136,-0.114564866,-0.05006365,-0.042559598,0.015339688,0.18673055,0.2857543,0.48292893,0.7379136,1.1451663,1.3439769,1.5869966,1.5456164,1.3877628,1.1252639,0.88098764,0.4652521,0.3132929,0.14135876,0.040141504,-0.014541867,-0.06987281,-0.08521855,-0.110687956,-0.15988724,-0.110989146,-0.094173,-0.116422966,-0.020256354,-0.004699231,0.018670818,0.061642915,0.08452525,0.1666051,0.22815628,0.25199005,0.25360408,0.307101,0.3563053,0.38717043,0.37406445,0.36479852,0.42586306,0.3342741,0.3187079,0.281189,0.2617259,0.29307857,0.25804204,0.18145148,0.16441607,0.11841518,0.05684863,0.13873251,0.0994014,0.06145785,0.024429414,0.048792537,0.04554476,0.08425213,0.10851116,0.10824313,0.093903,0.21878815,0.17601842,0.19216184,0.16985722,0.13353276,0.16921511,0.14683007,0.15652533,0.13579586,0.10067533,0.07355162,0.06277772,-0.01466467,-0.026562456,-0.07447913,-0.17120768,-0.13771543,-0.17104317,-0.14249709,-0.16990367,-0.11723303,-0.088266544,-0.057862837,-0.016860478,-0.08384197,-0.035935447
ECG_0135,0,normal,0.087834746,0.06390064,0.07225387,0.095055915,0.11618066,0.07767679,0.123435244,0.14673819,0.12452803,0.11703606,0.19327249,0.085258804,0.07322158,0.04169033,0.021029504,-0.040569622,-0.014848864,-0.059337415,-0.12422683,-0.0929829,-0.08939315,-0.075397395,-0.028938433,0.0073658326,0.0422425,0.07868021,0.11342927,0.086513124,0.20999071,0.23041946,0.20758629,0.2585415,0.27415657,0.28645095,0.25589687,0.23300485,0.22888134,0.16361532,0.15358526,0.087998696,0.103340946,-0.015751166,0.019891474,-0.039566647,-0.043603435,-0.124112,-0.12059678,-0.1375579,-0.1352018,-0.1808426,-0.123783,-0.18403882,-0.12671654,-0.12264285,-0.007293301,0.044532005,0.14601146,0.32906848,0.49372154,0.80090976,1.0911795,1.3579476,1.5643401,1.5961071,1.3705322,1.1451802,0.8240827,0.540952,0.31427798,0.13932253,-0.06101511,0.027023057,-0.082727164,-0.098109186,-0.11658942,-0.14399458,-0.11522292,-0.11698401,-0.12165707,-0.07181417,-0.045757785,0.021187406,-0.0035231926,0.05946066,0.15412286,0.16184135,0.20064725,0.25300387,0.3052621,0.33617982,0.35573936,0.3455318,0.40499753,0.41812342,0.30913085,0.30034164,0.35108855,0.3371263,0.19178285,0.24408016,0.23280925,0.123654276,0.16612035,0.08726811,0.08162841,0.0365822,0.08085612,0.07513968,0.10728185,0.10953575,0.08105016,0.19246481,0.15900068,0.15375085,0.12491174,0.12299163,0.13511325,0.15451953,0.22171217,0.1863268,0.13812554,0.13116322,0.10088114,0.101725966,0.017539518,0.01915834,-0.01735765,-0.08500497,-0.041654766,-0.12307376,-0.16286232,-0.11942542,-0.14780523,-0.1339205,-0.17094384,-0.0933249,-0.028797086,-0.10332333,-0.022934986,-0.023524737
ECG_0136,0,normal,0.08068848,0.0708039,0.07398365,0.057258762,0.08830478,0.15807742,0.105730355,0.1101602,0.14626877,0.13859263,0.1279115,0.07962264,0.09248237,0.008559801,0.02214505,-0.019827519,-0.034238826,-0.03718434,-0.09927186,-0.10959011,-0.13488051,-0.1294225,-0.04949656,-0.014901609,-0.005839585,0.04237976,0.15656376,0.17732452,0.14880572,0.2024984,0.24930921,0.2313305,0.23045757,0.24116617,0.27330765,0.25879884,0.17841478,0.18662804,0.1410328,0.07638502,0.061119806,-0.0053868582,0.030281017,0.006476244,-0.08488225,-0.120168045,-0.09165846,-0.102892324,-0.18165064,-0.15385708,-0.1446376,-0.15178528,-0.095101826,-0.09675931,-0.048347704,0.029487802,0.087658435,0.2231792,0.53074795,0.7604125,1.1532449,1.4196898,1.5099471,1.6038224,1.4116035,1.1008092,0.73705393,0.55166334,0.3078015,0.16225572,0.03966922,-0.05333693,-0.07469599,-0.06966335,-0.12061189,-0.13129303,-0.16801174,-0.11291862,-0.13351895,-0.048737448,-0.06678941,-0.015518874,0.1016078,0.07442511,0.11914669,0.1986023,0.17419147,0.30823687,0.33810964,0.35482875,0.26072517,0.36860642,0.34361678,0.41206005,0.39802054,0.35858816,0.28490952,0.33486125,0.24779038,0.2737782,0.19163446,0.16473088,0.104921184,0.1348166,0.090442315,0.10144595,0.056151506,0.048694953,0.07339448,0.10959374,0.11182669,0.103360176,0.06276034,0.16184697,0.111665234,0.16994278,0.1749911,0.13999644,0.19156818,0.23634367,0.14714856,0.15821569,0.17928423,0.10360284,0.024558151,0.015778191,-0.011936817,-0.016524537,-0.052873436,-0.19730313,-0.15876596,-0.14711262,-0.17989871,-0.2571761,-0.15717201,-0.117805704,-0.10972848,-0.09534662,-0.03231731,0.0103272
ECG_0137,0,normal,-0.014057622,0.07476725,0.06725186,0.06794938,0.084150344,0.12930009,0.18000774,0.12538296,0.16388021,0.13742684,0.17630754,0.10451594,0.04393119,0.056505326,0.02644638,-0.03816147,-0.08717817,-0.05656323,-0.08370644,-0.1352543,-0.07659307,-0.08796222,-0.0896854,-0.022239413,0.065230474,0.1047546,0.1392627,0.15912633,0.20452785,0.21872818,0.2039776,0.22295897,0.236503,0.29335433,0.27288854,0.19096048,0.2020799,0.1607333,0.13657214,0.0905508,0.11220279,0.03197297,0.0018740629,-0.03337017,-0.10339816,-0.09743906,-0.09142678,-0.09519607,-0.18265274,-0.19497378,-0.14100541,-0.09538637,-0.09589338,-0.05535207,-0.07294735,0.015368458,0.06644693,0.28059816,0.43827322,0.82260203,1.1358435,1.364754,1.4797642,1.5449221,1.4392501,1.1344407,0.8500587,0.5164637,0.28072634,0.147189,-0.0112668555,0.048901435,-0.057695683,-0.064859286,-0.123825885,-0.16677308,-0.079655685,-0.14937764,-0.08969583,-0.063000694,-0.042547844,-0.030185279,0.032199323,0.055120815,0.15663926,0.19818005,0.22710724,0.25366205,0.37151098,0.30003327,0.3156997,0.37392858,0.37406135,0.4112643,0.3858272,0.34783363,0.33601296,0.30449742,0.31876493,0.22721797,0.16324054,0.15548168,0.040169936,0.09162851,0.10497877,0.07622472,0.05978195,0.06958329,0.08863827,0.109074526,0.09474833,0.08973012,0.049071234,0.16688058,0.17028245,0.17347239,0.15782255,0.21148406,0.172676,0.17068146,0.15484707,0.14873485,0.07415457,0.094601,0.0222768,-0.011906363,0.00019697845,-0.089389786,-0.062791675,-0.11116562,-0.18252812,-0.10407755,-0.14013249,-0.13434958,-0.10518619,-0.072720766,-0.08793913,-0.046919703,-0.022425672,-0.010251476
ECG_0138,0,normal,-0.047502797,0.04006259,0.10688856,0.111594774,0.08586377,0.16861483,0.13732103,0.087332845,0.17654094,0.10622872,0.1699324,0.1272416,0.058043998,0.048195038,0.076063275,0.0037490714,-0.0451123,0.014030337,-0.08208447,-0.07230334,-0.112315096,-0.119094,-0.052851405,-0.010523681,0.036620818,0.02591962,0.13068037,0.12613776,0.20491597,0.24381663,0.22526385,0.22120945,0.3010279,0.2775009,0.24514712,0.26740962,0.20297603,0.15419629,0.1111741,0.103398114,0.09318366,0.07423294,-0.0039053347,-0.0037041695,-0.07899314,-0.12414361,-0.16248569,-0.154564,-0.18627802,-0.089130394,-0.12969056,-0.13153045,-0.05502122,-0.114828974,-0.036254168,0.0925183,0.12800908,0.3582772,0.5267679,0.8218,1.1292458,1.3605827,1.5104951,1.5301875,1.3538682,1.1181897,0.81437695,0.58169574,0.3246609,0.2201934,-0.018252019,-0.055532534,-0.07254554,-0.046087638,-0.11326795,-0.16451529,-0.12978385,-0.15158258,-0.14196977,-0.0163284,-0.05531465,-0.0014531655,0.0338996,0.07607747,0.1071441,0.1717146,0.23786639,0.31327164,0.33671454,0.3025232,0.39169407,0.3906519,0.36306113,0.38379976,0.38361233,0.34835947,0.33541015,0.2641439,0.3154432,0.16173853,0.20100838,0.16052955,0.13801862,0.071356826,0.107265204,0.05491978,0.0152388215,0.0172618,0.05928172,0.01842188,0.13533984,0.1306811,0.17328222,0.18917808,0.14426918,0.14281273,0.09813091,0.17034248,0.23336267,0.14687862,0.15022911,0.11860219,0.11986338,0.11630698,-0.0022728683,-0.03176553,0.018238379,-0.037546925,-0.097076364,-0.06299414,-0.17403068,-0.11707541,-0.15148723,-0.12797704,-0.20701802,-0.12551849,-0.071866035,-0.06733823,0.0040976834,0.036688704
ECG_0139,0,normal,-0.028756617,0.058334712,0.035740547,0.09571525,0.1375703,0.1106307,0.17021291,0.13493295,0.1285829,0.15578967,0.091431364,0.06620333,0.09611265,0.037670955,-0.040277865,-0.0005818983,-0.064456336,-0.11473468,-0.16083135,-0.06265536,-0.11002624,-0.10616778,-0.025035253,0.012497825,0.003129819,0.095891975,0.17250693,0.19144922,0.22238564,0.22519271,0.22381757,0.24844745,0.26794067,0.2135882,0.21750638,0.1805243,0.20753378,0.17530313,0.1216439,0.13124706,0.03869403,0.011845125,0.018805154,-0.012233444,-0.09643684,-0.09373439,-0.1466605,-0.14529698,-0.14390318,-0.13260476,-0.13334268,-0.120467134,-0.13903622,-0.06411265,-0.015607922,0.053196117,0.11074469,0.31234038,0.46368274,0.76969767,1.0809333,1.3226624,1.51642,1.5402951,1.328703,1.108328,0.7620571,0.59226483,0.31323737,0.15308975,0.053496506,-0.00088560337,-0.03254054,-0.13776909,-0.070675306,-0.08310573,-0.12442052,-0.119216494,-0.19324382,-0.11361297,-0.029200904,0.029370772,0.058553398,0.081350885,0.19014011,0.21118891,0.21593453,0.33617592,0.27540645,0.29494,0.34940493,0.35362956,0.37085482,0.40227956,0.36542434,0.34669897,0.3227673,0.22066267,0.2102004,0.20805773,0.15838498,0.14257301,0.16085416,0.09037445,0.03252425,0.03436621,0.10214255,0.09608093,0.073416896,0.019443033,0.09052881,0.110724375,0.1192431,0.120435044,0.14394744,0.14970116,0.14411187,0.22350913,0.20686251,0.16316624,0.16709208,0.14693032,0.17890003,0.103901505,0.06894654,0.009807179,-0.03939294,-0.018057622,-0.06972679,-0.13909288,-0.119463824,-0.119890235,-0.21231502,-0.17384496,-0.12452051,-0.17543122,-0.14695387,-0.07355218,-0.018814921,0.016168065
ECG_0140,0,normal,0.04747228,0.03608285,0.054340843,0.054874,0.106347635,0.15691507,0.16918679,0.1580322,0.16241728,0.17288165,0.11876871,0.13382795,0.04307857,0.03221551,-0.011079278,-0.0024699857,-0.08269283,-0.08229724,-0.14140218,-0.071926504,-0.04682499,-0.041531194,-0.01983851,0.013506089,0.047733724,0.08694462,0.13122754,0.13137887,0.18064813,0.21787614,0.22705796,0.20313473,0.21766816,0.25821283,0.2677611,0.22363706,0.28342283,0.14521864,0.15457343,0.14536817,0.10200236,0.052192174,0.027496979,-0.03843609,-0.022678604,-0.062200896,-0.14886312,-0.12972976,-0.1946372,-0.103762075,-0.1361425,-0.08819882,-0.109962,-0.13144897,0.046981145,0.03646074,0.10232404,0.31924567,0.5642755,0.77654904,1.0862216,1.367676,1.4918122,1.5129308,1.436934,1.1162025,0.7893824,0.5174574,0.33904734,0.090037964,0.0541738,0.05484534,-0.00095330743,-0.07366639,-0.07048736,-0.0812757,-0.12620568,-0.08791082,-0.046503507,-0.114206105,-0.027466858,0.004196512,0.039783224,0.08406134,0.13931404,0.19050081,0.26130778,0.28500804,0.30295515,0.31389755,0.3478648,0.38422373,0.36062065,0.40671316,0.37934536,0.3812537,0.30183825,0.26510042,0.28973994,0.22351569,0.17759733,0.17048647,0.1385738,0.054935023,0.11372865,0.045846995,0.10182581,0.010099653,0.06506254,0.06074889,0.02206762,0.1189597,0.060758784,0.12878537,0.18795463,0.15299153,0.15135206,0.20654018,0.17290755,0.15956233,0.1947765,0.10022093,0.09482531,0.10371785,0.0069450294,0.061928164,-0.032865647,-0.033303108,-0.06312189,-0.118775256,-0.14745018,-0.14630076,-0.12805957,-0.1757661,-0.17150122,-0.07317131,-0.11601559,-0.054815806,-0.039627377,-0.0047014137
